CellNum,cycle_lives,SurfFit_p1,SurfFit_p2,SurfFit_p3,slope_2pt9V,int_2pt9V,slope_2pt9V_corr,int_2pt9V_corr,heatmap_mean_abs,heatmap_mean,heatmap_var,heatmap_mean_abs_corr,heatmap_mean_corr,heatmap_var_corr,DeltaQ_min,DeltaQ_mean,DeltaQ_var,DeltaQ_skew,DeltaQ_kurt,DeltaQ_2V,Q_cycle2,Q_lastcycle,Qmax_minus_Q2,chargetime,Tmax,Tmin,Qlinfit_allcycles_int,Qlinfit_allcycles_slope,Qlinfit_last10cycles_int,Qlinfit_last10cycles_slope,IR_min,IR_cycle2,IR_diff,log_SurfFit_p1,log_SurfFit_p2,log_SurfFit_p3,log_slope_2pt9V,log_int_2pt9V,log_slope_2pt9V_corr,log_int_2pt9V_corr,log_heatmap_mean_abs,log_heatmap_mean,log_heatmap_var,log_heatmap_mean_abs_corr,log_heatmap_mean_corr,log_heatmap_var_corr,log_DeltaQ_min,log_DeltaQ_mean,log_DeltaQ_var,log_DeltaQ_skew,log_DeltaQ_kurt,log_DeltaQ_2V,log_Q_cycle2,log_Q_lastcycle,log_Qmax_minus_Q2,log_chargetime,log_Tmax,log_Tmin,log_Qlinfit_allcycles_int,log_Qlinfit_allcycles_slope,log_Qlinfit_last10cycles_int,log_Qlinfit_last10cycles_slope,log_IR_min,log_IR_cycle2,log_IR_diff
69,519,6.53281219925052e-06,-0.000270184022276176,0.000177341684697656,-0.000134766517301077,0.958626990569525,-3.88602375721768e-05,0.000758254643069776,0.750250703044858,0.750246382474717,0.181691707468074,0.00148058100940912,-0.000433608204080186,8.65670539142294e-06,-0.00714282428163582,-0.0004016522680535,3.03521782309501e-06,-0.78209742361021,5.70242784722468,0.000860892194317398,1.0742669,1.0805269,0.00629469999999999,10.1304393333334,38.177223,29.45435,0.000143780689655197,1.07647504344828,6.78818181818291e-05,1.07813870363636,0.017273866,0.017645668,0.000109413999999999,-5.18489982642698,-3.56834033718838,-3.75118917017251,-3.87041799472673,-0.0183503474176821,-4.41049454866753,-3.12018492166562,-0.124793588934287,-0.124796089971829,-0.740664893732364,-2.82956782537238,-3.36290250932703,-5.06264736232059,-2.14613003368543,-3.39614977631582,-5.51781013622838,-0.10673914476501,0.75605979885874,-3.06505122989878,0.0311121945821563,0.0336355832286468,-2.20102496316521,1.00562828009918,1.58180433475334,1.46914944314643,-3.84229943759242,0.0320039657727546,-4.1682465338299,0.0326746368700817,-1.76261045371398,-1.75336189620327,-3.96092710456803
70,520,-0.000302411041728753,-0.000759769624329674,0.000636189583267367,-0.000236676692134349,0.969919426586422,-0.000204194780830247,0.002535991850775,0.755735944383243,0.755730690841357,0.184297489824577,0.00132542660436484,-0.000296860671198325,5.75688017584499e-06,-0.00821086217812006,-0.00201264631083396,8.80188236771882e-06,-0.385650029990001,3.02460236058739,-5.25121632382053e-05,1.079052,1.0849138,0.00593500000000002,10.1292483333333,36.866623,30.02273,0.000148076847290655,1.08120436009852,3.93084848485139e-05,1.08365638363636,0.017406421,0.017695136,9.9076e-05,-3.5194023557822,-3.11931807357376,-3.19641344614745,-3.62584450918478,-0.0132643420660456,-3.68995536257032,-2.59585214636173,-0.121629921336467,-0.121632940370031,-0.734480579934256,-2.87764431636686,-3.52744733494998,-5.23981280989017,-2.08561123757723,-2.69623253844921,-5.05542443983942,-0.41380663052863,0.480668286772293,-4.27974009058622,0.0330423740331425,0.0353952334181749,-2.22657927670939,1.00557721862804,1.56663335784928,1.47745018057977,-3.82951284073575,0.0339077883797313,-4.4055136958037,0.0348915936895616,-1.75929051663319,-1.75214609514443,-4.00403153552377
71,499,-0.000135381578182793,-0.000700849910205052,0.000585597415686601,-0.000186731657132787,0.949882979644625,-0.000186731657132796,0.0015958425815397,0.744234173828636,0.744229762449819,0.180150156999289,0.00121647516419049,-0.000390732233716073,4.18727643235343e-06,-0.00607357420090537,-0.000678085900387349,6.2026679645588e-06,0.0945014320985236,3.72941105216189,0.000669130422798592,1.0688509,1.0751659,0.00642290000000001,10.1641150000001,37.961067,30.115799,0.000151403004926128,1.07125177605911,4.5227272727292e-05,1.07360107454545,0.017337065,0.017662423,-0.000148570000000001,-3.868440427511,-3.15437497796609,-3.23240084854038,-3.72878204866793,-0.0223298941058185,-3.72878204866791,-2.7970099509179,-0.128290391873676,-0.128292966121437,-0.744365355057399,-2.91489675328896,-3.40812075988456,-5.37806836724757,-2.21655565836428,-3.16871528592477,-5.20742146646029,-1.02456161003281,0.571640253526847,-3.17448922396426,0.0289171272635557,0.0314754818289104,-2.19226883959049,1.00706957015075,1.57933841096547,1.47879438989371,-3.81986550521979,0.029891554961157,-4.3445996000763,0.0308429375016379,-1.76102442255714,-1.75294971846245,-3.82806887664403
72,463,-0.000362346476280911,-0.00108231003729676,0.000787155227590615,-0.000338295738935857,0.943139965580045,-0.000338295738935868,0.00347880702149447,0.739975165383225,0.739971331689956,0.178039607099688,0.00117893498405503,-0.000365976965843068,3.59054669990006e-06,-0.00994118453202275,-0.00268228011080053,9.75594212855153e-06,-0.938675535037732,2.72707872916623,0.000150102286449627,1.0687217,1.0740281,0.0055094,10.1302933333333,38.75346,30.109505,0.000138444334975381,1.0706609320197,6.0016969696977e-05,1.07235638727273,0.016969517,0.017460613,-0.000378345999999998,-3.44087595771868,-2.96564831390612,-3.10393961600369,-3.47070347241095,-0.0254238515167665,-3.47070347241094,-2.45856966203269,-0.130782855563635,-0.130785105579883,-0.749483372795635,-2.92851014473078,-3.43654624772595,-5.44483942031489,-2.00256186458947,-2.57149587069666,-5.01073078454991,-0.0274845011248474,0.435697675950031,-3.82361269226777,0.0288646276692681,0.0310156440407217,-2.25889569531839,1.00562202099736,1.58831048340555,1.47870361577395,-3.85872481051622,0.029651955736108,-4.22172593622048,0.0303391429162592,-1.7703305187442,-1.75794051333124,-3.42211085317814
73,535,9.9053521870276e-05,-0.00070641884989394,0.000974733328960159,-0.000256319232437441,0.965408331295709,-0.000256319232437434,0.00276493610426538,0.749701848870402,0.74969157199025,0.187560871786651,0.00115975510563135,-0.000333927748085345,3.50247017111239e-06,-0.00904318175017493,-0.0018894689207798,9.68492086666176e-06,-1.04534445997997,2.6278881959499,0.00124143232991236,1.079731,1.0854762,0.00581469999999995,10.1477216666666,38.055706,29.940411,0.000187881330049272,1.08093248492611,3.347030303033e-05,1.08450530727273,0.020022187,0.02021559,9.95490000000009e-05,-4.00413007841281,-3.15093772067667,-3.01111418389327,-3.5912188061135,-0.0152889576199358,-3.59121880611351,-2.55831490048427,-0.125111418121177,-0.125117371451743,-0.726857757319134,-2.93563370689487,-3.47634749127912,-5.45562555470784,-2.0436787406058,-2.72366024724781,-5.01390392345417,0.0192594219478923,0.419606884131689,-2.90607694872047,0.0333155705173992,0.0356203056144982,-2.23547268707578,1.00636854681452,1.58041978327544,1.47625775772403,-3.72611637402096,0.033798568754674,-4.47534035564926,0.0352316816739735,-1.69848848678891,-1.69431357908889,-4.00196309823489
74,478,-0.000596515347762367,-0.00107624391826219,0.000946642932843314,-0.000368875191725074,0.961252052462923,-0.000368875191725075,0.00463852316743698,0.748679734799193,0.748673690399174,0.182274304333821,0.00106600505110103,-0.000355415152935246,3.47371564809368e-06,-0.00991227485790824,-0.00316322746329165,1.21934718523495e-05,-0.701438026337241,1.9071521596711,0.000457959884537784,1.0748166,1.0805447,0.0057585,10.1146883333333,35.275402,29.451715,0.0001582306896552,1.07656256068965,5.01981818181744e-05,1.07907827636364,0.01798249,0.018226312,9.34119999999976e-05,-3.22437837787334,-2.96808928968243,-3.02381380298008,-3.43312055176479,-0.0171627198850561,-3.43312055176479,-2.33362026994612,-0.125703922159789,-0.125707428412262,-0.739274550613173,-2.97224073746695,-3.44926406022268,-5.45920573497301,-2.00382666389412,-2.49986957744864,-4.91387261992404,-0.154010693856887,0.280385344052465,-3.33917256279723,0.031334365272042,0.0336427374957965,-2.23969062882691,1.00495250527797,1.5474719716932,1.46911058921991,-3.80070927902247,0.0320392724064616,-4.29931201274809,0.0330529495575745,-1.74515017253676,-1.73930119969851,-4.02959732934783
75,465,-0.000707366973542985,-0.00151693811323562,0.00112528405228693,-0.000371530801667044,0.945052301805847,-0.000371530801667055,0.00408112286383598,0.740723322830571,0.74071914998945,0.179919920581299,0.00124950154120503,-0.000424381706471105,4.20171760318891e-06,-0.0113615314064992,-0.0036131459602288,1.38289792790349e-05,-0.723522925253818,2.11109966564734,-0.00020851916565956,1.0699497,1.0752326,0.0052916999999999,10.1484933333333,36.319881,29.510021,0.000134382068965522,1.07186501448276,4.54515151515398e-05,1.07385681636364,0.017577264,0.017847016,-3.56749999999989e-05,-3.15035522094602,-2.8190321368326,-2.94873783597976,-3.43000517533676,-0.0245441557689139,-3.43000517533675,-2.38922033042085,-0.130343980693141,-0.13034642728409,-0.744920749274911,-2.90326320385412,-3.37224334519927,-5.37657313981633,-1.94456312667364,-2.44211449388685,-4.85920987410921,-0.140547703448203,0.324508736964184,-3.68085402146885,0.0293633613058492,0.0315024232929713,-2.276404785051,1.00640157076262,1.5601444169105,1.46996951855387,-3.87165867673495,0.0301400958450924,-4.34245163475257,0.0309463781897403,-1.75504872438028,-1.74843438700654,-4.44763601821333
76,459,-0.000247677243412526,-0.00134443334002848,0.00106011276609407,-0.000290397133671327,0.957541792902616,-0.000290397133671336,0.00341914017367639,0.749505804976086,0.749500491637773,0.183864176751366,0.0013104128045713,-0.000337189946017702,4.66309536162778e-06,-0.0106474239830597,-0.00354273833707049,1.28966681901855e-05,-0.621737417259908,1.87003092624549,8.12981793600898e-05,1.0784613,1.0861797,0.0077183999999999,10.1444793333334,36.068066,29.517723,0.000193356798029576,1.0812909670936,6.49793939394274e-05,1.08418352545454,0.017882114,0.018174672,7.44649999999993e-05,-3.60611389456225,-2.87146072618556,-2.97464793559599,-3.53700767460028,-0.0188422617135058,-3.53700767460027,-2.46608309417086,-0.12522499916084,-0.125228077938448,-0.735502878454778,-2.88259187189662,-3.47212538319952,-5.33132570300889,-1.9727554518746,-2.45066092301622,-4.88952247369401,-0.206392995233556,0.271848788882328,-4.08991918014665,0.0328045652957687,0.0359016818479119,-2.11247271821199,1.00622976172294,1.55712285570771,1.47008285292486,-3.71364055441671,0.0339425749890727,-4.18722434362184,0.0351028037391311,-1.74758114078258,-1.74053341815121,-4.12804780615812
77,499,4.52241958364908e-05,-0.000812473397861944,0.000439342456376099,-0.000239425086391913,0.961471622603885,-0.000194396102936334,0.00311806374086668,0.751475596506627,0.751471686262683,0.183466447161131,0.0016961051316546,-0.000321043197835341,1.06789593453342e-05,-0.0101055843336898,-0.00235144897836858,1.45195498214801e-05,0.296371327730163,4.3414606884964,-0.000243983895122923,1.0765519,1.0827922,0.00637220000000016,10.1315833333333,38.326553,29.524549,0.00012937931034485,1.07954916551724,1.66278787879113e-05,1.08209434909091,0.016943704,0.017582053,-0.000469548,-4.34462914689777,-3.09019084985789,-3.35719682614757,-3.62083034720117,-0.0170635292397628,-3.71131244563511,-2.50611501101257,-0.124085118170346,-0.124087377993278,-0.736443349096675,-2.77054723186563,-3.49343652734808,-4.97147106683923,-1.99543856927782,-2.6286644401173,-4.83804684872394,-0.528163814224745,0.637635872882277,-3.61263883960422,0.0320349717724034,0.0345451186267659,-2.19571060174515,1.00567732089792,1.58349976158683,1.47018327230393,-3.88813516819185,0.033242426037188,-4.77916315002661,0.0342651290729167,-1.77099164412809,-1.75493041512605,-3.3283200049536
78,429,-1.23465502029162e-05,-0.000458702672920839,0.000459920059274882,-0.000234259237532745,0.951604639126563,-0.000201743965648535,0.00186807536360031,0.745141425191053,0.745136805135793,0.179688146693978,0.00152312592555672,-0.000574985981154732,7.97586352467912e-06,-0.00745261888970628,-0.000754653507887902,6.93399456086411e-06,-0.464860592074318,3.31815506775605,0.000858018611629596,1.0682049,1.075296,0.0072715000000001,10.1280363333334,37.611862,29.512991,0.000172960098522203,1.07094949359606,6.07121212121503e-05,1.07346493090909,0.017491397,0.0179385,-7.85899999999999e-05,-4.90845437334605,-3.33846872916955,-3.33731764838984,-3.63030327459003,-0.0215434494193909,-3.69519944656741,-2.72860560704836,-0.127761291881181,-0.127763984619309,-0.745480570610473,-2.81726418956374,-3.24034274379969,-5.09822228586313,-2.12769108705225,-3.12225240486442,-5.159016503347,-0.332677268981641,0.520896678100978,-3.06650329159143,0.0286545658050718,0.0315280302717956,-2.1383759915444,1.00552525066478,1.57532483398896,1.47001322539188,-3.76205407600619,0.0297689898143507,-4.21672459310896,0.030787861011257,-1.75717550297631,-1.74621387505773,-4.10463271122664
79,466,-0.000399733872300058,-0.000794017660149515,0.000536021985524732,-0.000345784819427849,0.965057121432767,-0.00034578481942785,0.00513053088559903,0.753772717218587,0.753770877476657,0.181988072030724,0.00128381583958698,-0.000103508980819629,5.33771867292667e-06,-0.012189866345237,-0.00322873676861731,1.03019316560199e-05,-0.562664462693273,1.91007062268267,-0.000495268608937005,1.0780239,1.0837357,0.00571180000000004,10.1304543333333,37.920124,29.886061,0.00013329694581284,1.08023005576355,4.54787878788262e-05,1.08225801090909,0.016997622,0.017394457,-9.29529999999998e-05,-3.39822904931377,-3.10016983810163,-3.27081739688138,-3.46119407694826,-0.0154469801392543,-3.46119407694825,-2.28983769361001,-0.122759585877988,-0.122760645866928,-0.739957075866556,-2.89149727033831,-3.98502196758677,-5.27264431964841,-1.91400105614079,-2.49096736055638,-4.98708133559618,-0.249750513571065,0.281049425087708,-3.30515919755252,0.0326283893507731,0.0349233799633306,-2.24322700788753,1.00562892315247,1.57886974882499,1.47546867854902,-3.87517980131252,0.0335162566987993,-4.34219111884253,0.0343308091590095,-1.76961183300506,-1.75958912400662,-4.03173658908282
80,462,-0.000243747650679058,-0.00101850543583532,0.0006458713558529,-0.000369407254443029,0.953679159560232,-0.000369407254443039,0.00346045208798233,0.745539043563527,0.745534214926493,0.182394088033274,0.00144961943406389,-0.000548423970551962,6.01999807787044e-06,-0.0116989083251874,-0.00355101969619347,1.61888683860584e-05,-0.704837388587269,2.09581740471594,0.000534733685896294,1.0735646,1.0801013,0.0065894999999998,10.1291743333333,37.676079,29.67149,0.000163138965517257,1.07615727310345,3.26987878788031e-05,1.07913041090909,0.017879792,0.01812768,9.03509999999989e-05,-3.61305956148394,-2.99203664879736,-3.18985397582359,-3.43249458010953,-0.0205977077575999,-3.43249458010951,-2.46086715944705,-0.127529607797592,-0.127532420604282,-0.738989242631159,-2.83874599733687,-3.26088357129512,-5.22040364740835,-1.93185466222538,-2.44964691882077,-4.79078350769299,-0.151911066533494,0.321353442634853,-3.27186245637456,0.0308281825211444,0.0334644887905675,-2.18114753767901,1.00557404584483,1.57606569886419,1.47233935563704,-3.78744229593085,0.031875745168416,-4.48546834603403,0.0330739315372553,-1.7476375377648,-1.7416577738234,-4.04406703632853
81,457,6.57993643347819e-06,-0.000511057367985168,4.924013561773e-05,-0.000375589677370081,0.952285845399289,-0.000350515052630251,0.0038340399406569,0.744662395768845,0.744657770312863,0.179700484257877,0.00129848947222081,-0.000340113203311632,4.86431901798315e-06,-0.0118498827345936,-0.00312772668274827,1.4116181021944e-05,-0.696023917932844,2.63222255458327,-6.67182667799526e-05,1.070887,1.0763779,0.00583010000000006,10.1469053333334,37.704094,29.683577,0.000151683793103473,1.07280408689655,3.43424242424278e-05,1.07551779818182,0.017408777,0.01761589,0.000186326000000001,-5.18177830193665,-3.29153034604735,-4.30768075960038,-3.42528635230267,-0.0212326708947732,-3.45529332681605,-2.41634336722307,-0.128040576762824,-0.128043274382926,-0.745450752550234,-2.88656156715516,-3.46837650827874,-5.31297795034585,-1.92628594737294,-2.50477120489621,-4.8502827810058,-0.157375836182863,0.420322606120209,-4.17575524440988,0.0297436464942499,0.0319647723260344,-2.23432399599986,1.00633360859543,1.57638850949162,1.47251623413253,-3.81906081962026,0.0305204193115137,-4.46416905111021,0.031617601695303,-1.759231737832,-1.75409541025596,-3.72972653926011
82,487,9.13249442892774e-05,-0.00071081937723089,0.000317790970290552,-0.000299789435856247,0.956378878800163,-0.000299789435856256,0.00337577790572679,0.74737253783254,0.747369622547814,0.179103415906666,0.00126695083919805,-0.000250658071677581,4.38743345094852e-06,-0.0103543529353088,-0.00279126103964977,1.04034846584623e-05,-0.796726354526227,2.6897612899019,-0.000395871798274161,1.0704726,1.0750756,0.00498770000000004,10.0971140000001,37.140881,29.494123,0.000115846354679828,1.07252124108374,3.05393939394263e-06,1.07510433454545,0.01683791,0.017153347,-0.000126906,-4.03941058404752,-3.14824074165775,-3.49785844699239,-3.52318367512407,-0.0193700236497682,-3.52318367512406,-2.47162613357782,-0.126462864322759,-0.126464558383585,-0.746896131095309,-2.89724023648138,-3.60091830569848,-5.35778945790048,-1.98487703587292,-2.55419954624939,-4.98282116892611,-0.0986908167794443,0.429713739081032,-3.40244543608606,0.0295755554967852,0.0314390051896687,-2.30209967633679,1.00419725962621,1.56985220120507,1.46973548706481,-3.93611762753947,0.0304059020633916,-5.51513958585768,0.0314506128270866,-1.77371181614975,-1.76565112682772,-3.89651784437266
83,429,-0.000462732564766894,-0.0011697380950161,0.000578765693562191,-0.000442441775879925,0.957622279695336,-0.000415411485621222,0.00432555360985845,0.747826612291905,0.747822536591637,0.180597379369405,0.00137314999058441,-0.00055443677231768,5.00371086013357e-06,-0.0128346493703344,-0.00438953266187938,1.58553641322702e-05,-0.594497551520547,2.01756263828267,-0.000511551121562981,1.0726138,1.0791322,0.00665839999999984,10.1469173333333,36.482227,29.392328,0.000166347931034503,1.07508476758621,5.76133333333591e-05,1.077512,0.017551575,0.017752018,0.000247777999999997,-3.3346699359855,-2.93191136613589,-3.23749721967152,-3.35414387316458,-0.0188057583449796,-3.38152149992187,-2.36395830107311,-0.126199084025504,-0.126201450963147,-0.743288555980786,-2.86228202173968,-3.25614797340879,-5.3007077939979,-1.89161599131735,-2.35758171510433,-4.79982377957069,-0.225849929713591,0.304827026932264,-3.2911109588173,0.0304433801949182,0.0330746515537219,-2.17663011837512,1.00633412220333,1.56208134128716,1.46823398544361,-3.7789825963334,0.0314427085712044,-4.23947699708028,0.032422115496122,-1.75568390580113,-1.75075227041458,-3.60593725688957
84,713,0.000173638675002313,-6.79529807782871e-06,9.96824905951192e-05,0.000180469709527994,0.885255046165733,0.000180469709527983,-0.00354902613243479,0.709862669370374,0.709859082036105,0.170733123597907,0.00119421265898516,-0.000577048242277383,5.20905609592838e-06,-0.00361856226244739,0.000225475137667158,3.48895819493251e-06,0.571968892753817,4.91437252154833,0.00227305484988771,1.0421375,1.0502454,0.00811270000000008,10.112717,36.472023,29.348475,0.000203326354679815,1.04553609901478,7.33454545458503e-06,1.04999544909091,0.017025596,0.017923383,-0.000836281000000001,-3.76035353682424,-5.16779148805336,-4.00138111957933,-3.7435956806767,-0.0529315889802592,-3.74359568067673,-2.44989080281345,-0.148825662130869,-0.148827856870051,-0.767682214091708,-2.92291832948797,-3.23878787752182,-5.28324096565792,-2.44146395032694,-3.64690133923721,-5.4573042342833,-0.242627590215243,0.691468073983879,-2.6433900844175,0.0179250237155658,0.0212907880353172,-2.09083458352584,1.00486785386794,1.56195985306893,1.46758553944081,-3.69180632549279,0.019339032210858,-5.13462679561515,0.0211874167470911,-1.76889767618577,-1.74658001478731,-3.07764777011571
